Name,IDfg,key_mlbam,season,Team,Y,n,obp_raw,Age,SO,GB%,K%,park_factor,avg_fip_faced,avg_fip_faced_z,park_factor_z,k_rate_z,gb_rate_z,age_z
James McCann,12859,543510,2023,BAL,60.0,226.0,0.26548672566371684,33.0,57.0,,0.252212389380531,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.30676920353076276,0.0,1.194151503572977
Sal Frelick*,29622,686217,2023,MIL,76.0,223.0,0.34080717488789236,23.0,37.0,,0.16591928251121077,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.0956350626916782,0.0,-1.4084144788500457
Tucupita Marcano*,22871,672779,2023,PIT,60.0,220.0,0.2727272727272727,23.0,35.0,,0.1590909090909091,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.2066073102258044,0.0,-1.4084144788500457
Liover Peguero,24273,678894,2023,PIT,59.0,213.0,0.27699530516431925,22.0,67.0,,0.3145539906103286,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.3199222895612035,0.0,-1.6686710770923479
Trevor Larnach*,21501,663616,2023,MIN,66.0,212.0,0.3113207547169811,26.0,72.0,,0.33962264150943394,1.0,5.04,0.73868041307551,0.0,1.7273289092183928,0.0,-0.6276446841231388
Austin Hedges,12976,595978,2023,2TM,47.0,212.0,0.22169811320754718,30.0,47.0,,0.22169811320754718,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.18913774243755518,0.0,0.41338170884607034
Austin Hedges,12976,595978,2023,PIT,42.0,187.0,0.22459893048128343,30.0,39.0,,0.20855614973262032,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.40271616500712726,0.0,0.41338170884607034
Nick Ahmed,12147,605113,2023,ARI,54.0,210.0,0.2571428571428571,33.0,52.0,,0.24761904761904763,1.0,4.17,-0.37601552794802645,0.0,0.23211987965977143,0.0,1.194151503572977
Matt Duffy,13836,622110,2023,KCR,64.0,209.0,0.3062200956937799,32.0,39.0,,0.18660287081339713,1.0,4.01,-0.5810170803201713,0.0,-0.7594928894854021,0.0,0.9338949053306749
Jared Triolo,25807,669707,2023,PIT,81.0,209.0,0.3875598086124402,25.0,63.0,,0.3014354066985646,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1067238231701897,0.0,-0.8879012823654411
Austin Slater,16153,596103,2023,SFG,72.0,207.0,0.34782608695652173,30.0,58.0,,0.28019323671497587,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7615037831278209,0.0,0.41338170884607034
Christian Arroyo,16434,624414,2023,BOS,55.0,206.0,0.2669902912621359,28.0,45.0,,0.21844660194174756,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.2419801239006904,0.0,-0.10713148763853422
Reese McGuire*,15674,624512,2023,BOS,62.0,206.0,0.30097087378640774,28.0,53.0,,0.25728155339805825,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.3891514180815406,0.0,-0.10713148763853422
Kevin Pillar,12434,607680,2023,ATL,51.0,206.0,0.24757281553398058,34.0,50.0,,0.24271844660194175,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.15247708983820413,0.0,1.4544081018152795
Endy Rodríguez#,25332,682848,2023,PIT,58.0,204.0,0.28431372549019607,23.0,49.0,,0.24019607843137256,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.1114844774300446,0.0,-1.4084144788500457
Jake Cave*,14477,595909,2023,PHI,55.0,203.0,0.270935960591133,30.0,55.0,,0.270935960591133,1.0,4.496666666666667,0.042529308145102716,0.0,0.6110578900469679,0.0,0.41338170884607034
Austin Barnes,12158,605131,2023,LAD,51.0,200.0,0.255,33.0,43.0,,0.215,1.0,6.2975,2.3498644887503346,0.0,-0.2979930482516132,0.0,1.194151503572977
Luke Maile,13355,571912,2023,CIN,61.0,199.0,0.3065326633165829,32.0,49.0,,0.24623115577889448,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.2095643649923759,0.0,0.9338949053306749
Jesse Winker*,13590,608385,2023,MIL,63.0,197.0,0.3197969543147208,29.0,51.0,,0.25888324873096447,1.0,4.2930769230769235,-0.21832202612329923,0.0,0.41518158954654377,0.0,0.15312511060376804
Seby Zavala,18887,664874,2023,2TM,44.0,193.0,0.22797927461139897,29.0,70.0,,0.3626943005181347,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.102281141169319,0.0,0.15312511060376804
Seby Zavala,18887,664874,2023,CHW,36.0,176.0,0.20454545454545456,29.0,68.0,,0.38636363636363635,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.486946600238387,0.0,0.15312511060376804
Brendan Rodgers,17907,663898,2023,COL,60.0,192.0,0.3125,26.0,41.0,,0.21354166666666666,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.3216933525104252,0.0,-0.6276446841231388
Oswald Peraza,22823,672724,2023,NYY,51.0,191.0,0.2670157068062827,23.0,50.0,,0.2617801047120419,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.46226024198916815,0.0,-1.4084144788500457
Carlos Pérez,10642,542208,2023,OAK,55.0,189.0,0.291005291005291,32.0,40.0,,0.21164021164021163,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.3525951097639782,0.0,0.9338949053306749
Josh Donaldson,5038,518626,2023,2TM,47.0,189.0,0.24867724867724866,37.0,50.0,,0.26455026455026454,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5072798746827119,0.0,2.235177896542186
Josh Donaldson,5038,518626,2023,NYY,27.0,120.0,0.225,37.0,32.0,,0.26666666666666666,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5416748740605797,0.0,2.235177896542186
Jason Delay,19806,641511,2023,PIT,59.0,187.0,0.3155080213903743,28.0,44.0,,0.23529411764705882,1.0,5.413846153846153,1.2176744248681162,0.0,0.031819589165130495,0.0,-0.10713148763853422
Pablo Reyes,16357,622569,2023,BOS,62.0,185.0,0.33513513513513515,29.0,21.0,,0.11351351351351352,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.9473146079459205,0.0,0.15312511060376804
DJ Stewart*,17766,621466,2023,NYM,61.0,185.0,0.32972972972972975,29.0,56.0,,0.3027027027027027,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1273194580621095,0.0,0.15312511060376804
Anthony Rendon,12861,543685,2023,LAA,66.0,183.0,0.36065573770491804,33.0,27.0,,0.14754098360655737,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.3943125089543125,0.0,1.194151503572977
Dominic Canzone*,26438,686527,2023,2TM,47.0,182.0,0.25824175824175827,25.0,32.0,,0.17582417582417584,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.9346643300048141,0.0,-0.8879012823654411
Dominic Canzone*,26438,686527,2023,SEA,35.0,141.0,0.24822695035460993,25.0,24.0,,0.1702127659574468,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.0258589273733014,0.0,-0.8879012823654411
Oscar González,20970,660757,2023,CLE,43.0,180.0,0.2388888888888889,25.0,46.0,,0.25555555555555554,1.0,3.6125,-1.0903178119947181,0.0,0.3611011273267745,0.0,-0.8879012823654411
Nelson Velázquez,23359,676369,2023,2TM,54.0,179.0,0.3016759776536313,24.0,51.0,,0.2849162011173184,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.838259687131745,0.0,-1.1481578806077433
Nelson Velázquez,23359,676369,2023,KCR,44.0,147.0,0.29931972789115646,24.0,43.0,,0.2925170068027211,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.9617852236045339,0.0,-1.1481578806077433
Trayce Thompson,9952,572204,2023,2TM,51.0,179.0,0.2849162011173184,32.0,77.0,,0.4301675977653631,1.0,7.235,3.5510454596808696,0.0,3.198832689126737,0.0,0.9338949053306749
Luis Urías,16622,649966,2023,2TM,59.0,177.0,0.3333333333333333,26.0,41.0,,0.23163841807909605,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.02759151394768658,0.0,-0.6276446841231388
Luis Urías,16622,649966,2023,BOS,39.0,109.0,0.3577981651376147,26.0,26.0,,0.23853211009174313,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.08444226765204639,0.0,-0.6276446841231388
Jake Alu*,25569,666906,2023,WSN,49.0,175.0,0.28,26.0,42.0,,0.24,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.10829788189944778,0.0,-0.6276446841231388
Kole Calhoun*,11200,594777,2023,CLE,49.0,174.0,0.28160919540229884,35.0,37.0,,0.21264367816091953,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.33628713592102366,0.0,1.7146647000575816
Luis Campusano,22217,669134,2023,SDP,62.0,174.0,0.3563218390804598,24.0,21.0,,0.1206896551724138,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.8306905571663055,0.0,-1.1481578806077433
Lenyn Sosa,22896,672820,2023,CHW,38.0,173.0,0.21965317919075145,23.0,40.0,,0.23121387283236994,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.0344910692750291,0.0,-1.4084144788500457
Chad Wallach,17161,595453,2023,LAA,44.0,172.0,0.2558139534883721,31.0,57.0,,0.3313953488372093,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.5936219335214663,0.0,0.6736383070883726
Raimel Tapia*,14350,606132,2023,3TM,53.0,169.0,0.3136094674556213,29.0,40.0,,0.23668639053254437,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.054446302991851464,0.0,0.15312511060376804
Raimel Tapia*,14350,606132,2023,2TM,37.0,108.0,0.3425925925925926,29.0,20.0,,0.18518518518518517,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.7825326019873232,0.0,0.15312511060376804
Tyler Freeman,22532,671289,2023,CLE,49.0,168.0,0.2916666666666667,24.0,30.0,,0.17857142857142858,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.8900169750431592,0.0,-1.1481578806077433
Blake Perkins#,19921,663368,2023,MIL,54.0,168.0,0.32142857142857145,26.0,46.0,,0.27380952380952384,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.6577579969608833,0.0,-0.6276446841231388
Trevor Story,12564,596115,2023,BOS,42.0,168.0,0.25,30.0,55.0,,0.3273809523809524,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.5283814187131566,0.0,0.41338170884607034
Jose Trevino,16725,624431,2023,NYY,43.0,168.0,0.25595238095238093,30.0,22.0,,0.13095238095238096,1.0,4.8,0.43117808451729284,0.0,-1.6639044610451803,0.0,0.41338170884607034
Dylan Moore,18042,664238,2023,SEA,50.0,165.0,0.30303030303030304,30.0,56.0,,0.3393939393939394,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.7236121254091215,0.0,0.41338170884607034
Johan Rojas,24336,679032,2023,PHI,54.0,164.0,0.32926829268292684,22.0,42.0,,0.25609756097560976,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.3699096027772044,0.0,-1.6686710770923479
Zach Remillard,19788,621545,2023,CHW,46.0,160.0,0.2875,29.0,48.0,,0.3,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.0833961142619943,0.0,0.15312511060376804
Tom Murphy,13499,608596,2023,SEA,53.0,159.0,0.3333333333333333,32.0,44.0,,0.27672955974842767,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7052133616685539,0.0,0.9338949053306749
Riley Adams,19864,656180,2023,WSN,52.0,158.0,0.3291139240506329,27.0,45.0,,0.2848101265822785,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8365358022714767,0.0,-0.3673880858808365
Rougned Odor*,12282,596059,2023,SDP,47.0,157.0,0.29936305732484075,29.0,37.0,,0.2356687898089172,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.03790862521085651,0.0,0.15312511060376804
Miguel Amaya,21693,665804,2023,CHC,51.0,156.0,0.3269230769230769,24.0,40.0,,0.2564102564102564,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.37499141553706716,0.0,-1.1481578806077433
Austin Nola,15941,543592,2023,SDP,39.0,154.0,0.2532467532467532,33.0,31.0,,0.2012987012987013,1.0,4.694999999999999,0.2966458157730724,0.0,-0.5206615839967399,0.0,1.194151503572977
Nelson Cruz,2434,443558,2023,SDP,43.0,152.0,0.28289473684210525,42.0,46.0,,0.3026315789473684,1.0,4.917999999999999,0.5823667293917488,0.0,1.1261635805936852,0.0,3.5364608877536976
Corey Dickerson*,10762,572816,2023,WSN,43.0,152.0,0.28289473684210525,34.0,28.0,,0.18421052631578946,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.7983724043323938,0.0,1.4544081018152795
José Miranda,20538,669304,2023,MIN,40.0,152.0,0.2631578947368421,25.0,24.0,,0.15789473684210525,1.0,5.1850000000000005,0.9244630699127667,0.0,-1.2260470676493003,0.0,-0.8879012823654411
Michael Toglia#,25845,669911,2023,COL,34.0,152.0,0.2236842105263158,24.0,50.0,,0.32894736842105265,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.553838243910592,0.0,-1.1481578806077433
Jonathan Schoop,11265,570731,2023,DET,42.0,151.0,0.2781456953642384,31.0,37.0,,0.24503311258278146,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.19009420161197946,0.0,0.6736383070883726
Carson Kelly,13620,608348,2023,2TM,42.0,151.0,0.2781456953642384,28.0,40.0,,0.26490066225165565,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5129744110035515,0.0,-0.10713148763853422
José Barrero,23378,676480,2023,CIN,44.0,149.0,0.2953020134228188,25.0,44.0,,0.2953020134228188,1.0,3.425,-1.330554006180825,0.0,1.0070461408107887,0.0,-0.8879012823654411
Willie Calhoun*,17838,641432,2023,NYY,46.0,149.0,0.3087248322147651,28.0,20.0,,0.1342281879194631,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.6106672346591353,0.0,-0.10713148763853422
Cam Gallagher,12981,595956,2023,CLE,23.0,149.0,0.15436241610738255,30.0,46.0,,0.3087248322147651,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.2251889220999488,0.0,0.41338170884607034
Miles Mastrobuoni*,20017,670156,2023,CHC,45.0,149.0,0.30201342281879195,27.0,32.0,,0.21476510067114093,1.0,3.7419999999999995,-0.9243946805435138,0.0,-0.30181054692417353,0.0,-0.3673880858808365
Kody Clemens*,20572,665019,2023,PHI,41.0,148.0,0.27702702702702703,27.0,40.0,,0.2702702702702703,1.0,4.496666666666667,0.042529308145102716,0.0,0.6002393324607329,0.0,-0.3673880858808365
Billy McKinney*,15654,641856,2023,NYY,47.0,147.0,0.3197278911564626,28.0,39.0,,0.2653061224489796,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5195638030319508,0.0,-0.10713148763853422
Omar Narváez*,13338,553882,2023,NYM,41.0,146.0,0.2808219178082192,31.0,27.0,,0.18493150684931506,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.7866552902689169,0.0,0.6736383070883726
Kevin Smith,20242,675656,2023,OAK,31.0,146.0,0.21232876712328766,26.0,51.0,,0.3493150684931507,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.8848467162038138,0.0,-0.6276446841231388
Parker Meadows*,23800,678009,2023,DET,48.0,145.0,0.3310344827586207,23.0,37.0,,0.25517241379310346,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.35487444640491966,0.0,-1.4084144788500457
Austin Wynns,15271,642851,2023,3TM,38.0,145.0,0.2620689655172414,32.0,39.0,,0.2689655172413793,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5790349595917115,0.0,0.9338949053306749
Austin Wynns,15271,642851,2023,COL,35.0,131.0,0.26717557251908397,32.0,32.0,,0.24427480916030533,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.17777052949779715,0.0,0.9338949053306749
AJ Pollock,9256,572041,2023,2TM,31.0,144.0,0.2152777777777778,35.0,32.0,,0.2222222222222222,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.18062011287464014,0.0,1.7146647000575816
AJ Pollock,9256,572041,2023,SEA,31.0,138.0,0.2246376811594203,35.0,30.0,,0.21739130434782608,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.25913043754151177,0.0,1.7146647000575816
Wil Myers,10047,571976,2023,CIN,36.0,141.0,0.2553191489361702,32.0,48.0,,0.3404255319148936,1.0,3.7275,-0.9429729462272388,0.0,1.7403771928041356,0.0,0.9338949053306749
Davis Schneider,23565,676914,2023,TOR,57.0,141.0,0.40425531914893614,24.0,43.0,,0.3049645390070922,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.164078001100503,0.0,-1.1481578806077433
David Villar,24782,681584,2023,SFG,33.0,140.0,0.2357142857142857,26.0,45.0,,0.32142857142857145,1.0,4.221666666666667,-0.30981710999452133,0.0,1.4316454829629044,0.0,-0.6276446841231388
Mike Zunino,13265,572287,2023,CLE,38.0,140.0,0.2714285714285714,32.0,61.0,,0.4357142857142857,1.0,3.462,-1.283147397194766,0.0,3.2889754493677548,0.0,0.9338949053306749
Matthew Batten,20157,676946,2023,SDP,49.0,139.0,0.35251798561151076,28.0,30.0,,0.2158273381294964,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.284547449124312,0.0,-0.10713148763853422
Ryan McKenna,19928,663630,2023,BAL,43.0,139.0,0.30935251798561153,26.0,40.0,,0.28776978417266186,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8846350836844968,0.0,-0.6276446841231388
Dairon Blanco,19779,680118,2023,KCR,44.0,138.0,0.3188405797101449,30.0,33.0,,0.2391304347826087,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.09416602345941114,0.0,0.41338170884607034
Tyler Soderstrom*,27467,691016,2023,OAK,32.0,138.0,0.2318840579710145,21.0,43.0,,0.3115942028985507,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.2718208934624866,0.0,-1.92892767533465
Masyn Winn,27479,691026,2023,STL,31.0,137.0,0.22627737226277372,21.0,26.0,,0.1897810218978102,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.7078427310755304,0.0,-1.92892767533465
Rafael Ortega*,10323,542364,2023,NYM,46.0,136.0,0.3382352941176471,32.0,33.0,,0.2426470588235294,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.15131692156250143,0.0,0.9338949053306749
Nolan Schanuel*,33189,694384,2023,LAA,53.0,132.0,0.4015151515151515,21.0,19.0,,0.14393939393939395,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.4528442375900836,0.0,-1.92892767533465
Brett Wisely*,27735,689172,2023,SFG,30.0,131.0,0.22900763358778625,24.0,40.0,,0.3053435114503817,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1702369237599313,0.0,-1.1481578806077433
Lawrence Butler*,22542,671732,2023,OAK,31.0,129.0,0.24031007751937986,22.0,35.0,,0.2713178294573643,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.617263884321242,0.0,-1.6686710770923479
Nick Gonzales,27490,693304,2023,PIT,34.0,128.0,0.265625,24.0,36.0,,0.28125,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7786779166486987,0.0,-1.1481578806077433
Víctor Robles,18363,645302,2023,WSN,47.0,126.0,0.373015873015873,26.0,18.0,,0.14285714285714285,1.0,6.107272727272727,2.1061339499215204,0.0,-1.4704325895446753,0.0,-0.6276446841231388
Garrett Stubbs*,18067,596117,2023,PHI,34.0,125.0,0.272,30.0,29.0,,0.232,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.021715215748891428,0.0,0.41338170884607034
Tucker Barnhart*,10200,571466,2023,CHC,35.0,123.0,0.2845528455284553,32.0,42.0,,0.34146341463414637,1.0,3.7419999999999995,-0.9243946805435138,0.0,1.7572444862198524,0.0,0.9338949053306749
Jacob Young,29931,696285,2023,WSN,38.0,121.0,0.3140495867768595,23.0,22.0,,0.18181818181818182,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.837251919179385,0.0,-1.4084144788500457
Luis Guillorme*,16451,641645,2023,NYM,34.0,120.0,0.2833333333333333,28.0,28.0,,0.23333333333333334,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-4.636614083496646e-05,0.0,-0.10713148763853422
José Herrera#,17040,645444,2023,ARI,34.0,120.0,0.2833333333333333,26.0,30.0,,0.25,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.27081425395987235,0.0,-0.6276446841231388
Avisaíl García,5760,541645,2023,MIA,28.0,118.0,0.23728813559322035,32.0,39.0,,0.3305084745762712,1.0,4.53,0.08523796488929936,0.0,1.5792087747853234,0.0,0.9338949053306749
Jared Walsh*,18607,665120,2023,LAA,25.0,116.0,0.21551724137931033,29.0,45.0,,0.3879310344827586,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.5124193858277954,0.0,0.15312511060376804
Jesús Aguilar,11342,542583,2023,OAK,32.0,115.0,0.2782608695652174,33.0,31.0,,0.26956521739130435,1.0,3.4699999999999998,-1.2728973195761595,0.0,0.5887810688607027,0.0,1.194151503572977
Josh Harrison,8202,543281,2023,PHI,30.0,114.0,0.2631578947368421,35.0,20.0,,0.17543859649122806,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.9409306254380293,0.0,1.7146647000575816
David Fry,24934,681807,2023,CLE,36.0,113.0,0.3185840707964602,27.0,30.0,,0.26548672566371684,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5224989009561053,0.0,-0.3673880858808365
Yu Chang,14773,644374,2023,BOS,22.0,112.0,0.19642857142857142,27.0,34.0,,0.30357142857142855,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1414376757121456,0.0,-0.3673880858808365
Alika Williams,27604,675961,2023,PIT,30.0,112.0,0.26785714285714285,24.0,35.0,,0.3125,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.286541579337525,0.0,-1.1481578806077433
Tyler Nevin,17893,663527,2023,DET,34.0,111.0,0.3063063063063063,26.0,25.0,,0.22522522522522523,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.1318163975411791,0.0,-0.6276446841231388
Sam Haggerty#,18054,664059,2023,SEA,39.0,108.0,0.3611111111111111,29.0,17.0,,0.1574074074074074,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.2339669688218353,0.0,0.15312511060376804
Ronny Mauricio#,23698,677595,2023,NYM,32.0,108.0,0.2962962962962963,22.0,31.0,,0.28703703703703703,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8727267430725554,0.0,-1.6686710770923479
Jonah Bride,24703,681146,2023,OAK,30.0,106.0,0.2830188679245283,27.0,22.0,,0.20754716981132076,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.41911374063626894,0.0,-0.3673880858808365
René Pinto,19859,650907,2023,TBR,28.0,105.0,0.26666666666666666,26.0,34.0,,0.3238095238095238,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.4703398572630053,0.0,-0.6276446841231388
Jon Singleton*,10441,572138,2023,2TM,28.0,105.0,0.26666666666666666,31.0,23.0,,0.21904761904761905,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.23221261194144138,0.0,0.6736383070883726
Jonathan Davis,15104,641505,2023,MIA,31.0,104.0,0.2980769230769231,31.0,29.0,,0.27884615384615385,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7396114810572506,0.0,0.6736383070883726
Jonathan Aranda*,21837,666018,2023,TBR,35.0,103.0,0.33980582524271846,25.0,31.0,,0.30097087378640774,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.09917440281155,0.0,-0.8879012823654411
Everson Pereira,23695,677592,2023,NYY,24.0,103.0,0.23300970873786409,22.0,40.0,,0.3883495145631068,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.5192203722715694,0.0,-1.6686710770923479
Dominic Fletcher*,26149,666150,2023,ARI,35.0,102.0,0.3431372549019608,25.0,22.0,,0.21568627450980393,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.28683996389452504,0.0,-0.8879012823654411
Richie Palacios*,24589,680700,2023,STL,31.0,102.0,0.30392156862745096,26.0,11.0,,0.10784313725490197,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-2.039467505722632,0.0,-0.6276446841231388
Eric Hosmer*,3516,543333,2023,CHC,28.0,100.0,0.28,33.0,25.0,,0.25,1.0,3.7419999999999995,-0.9243946805435138,0.0,0.27081425395987235,0.0,1.194151503572977
Cade Marlowe*,25505,687799,2023,SEA,33.0,100.0,0.33,26.0,33.0,,0.33,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.570945230443268,0.0,-0.6276446841231388
